region,country,prosperity_2020,protesterviolence,partipants_number,pop_density,pop_total,labor_wage_dispute,land_farm_issue,police_brutality,political_behavior_process,price increases_tax_policy,removal_of_politician,social_restrictions,arrests,accomodation,beatings,crowddispersal,ignore,killings,shootings,protest_duration,violent_response,violent_count
Asia,Japan,77.27416589180001,0.06779661016949153,14951.35593220339,349.1430000000001,127281.79303389843,0.1016949152542373,0.1694915254237288,0.03389830508474576,0.6101694915254238,0.1016949152542373,0.0847457627118644,0.01694915254237288,0.05084745762711865,0.22033898305084745,0.0,0.05084745762711865,0.7288135593220338,0.0,0.0,1.271186440677966,0.0,0.0
Asia,Kazakhstan,60.573860455,0.07954545454545454,1352.5568181818182,5.933284090909087,16017.821465909092,0.3522727272727273,0.056818181818181816,0.14772727272727273,0.25,0.09090909090909091,0.07954545454545454,0.07954545454545454,0.19318181818181818,0.13636363636363635,0.022727272727272728,0.10227272727272728,0.6363636363636364,0.045454545454545456,0.011363636363636364,5.045454545454546,0.056818181818181816,0.07954545454545454
Asia,Kyrgyzstan,55.993223201599996,0.22839506172839505,839.0061728395061,28.484055555555514,5463.225635802479,0.043209876543209874,0.04938271604938271,0.06172839506172839,0.8703703703703703,0.030864197530864196,0.07407407407407407,0.006172839506172839,0.12962962962962962,0.09259259259259259,0.012345679012345678,0.12345679012345678,0.6975308641975309,0.012345679012345678,0.024691358024691357,2.111111111111111,0.043209876543209874,0.04938271604938271
Asia,Laos,49.9198811731,0.0,125.0,22.8745,5279.52,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0
Asia,Malaysia,67.49132725449999,0.08108108108108109,4298.8175675675675,81.22314864864875,26685.856594594537,0.04054054054054054,0.0472972972972973,0.25,0.5067567567567568,0.11486486486486487,0.07432432432432433,0.04054054054054054,0.2905405405405405,0.0472972972972973,0.05405405405405406,0.3108108108108108,0.5743243243243243,0.006756756756756757,0.0,1.6283783783783783,0.05405405405405406,0.060810810810810814
Asia,Mongolia,56.733171175,0.08,2358.0,1.5905599999999995,2471.0370400000015,0.1,0.14,0.0,0.72,0.08,0.3,0.0,0.02,0.18,0.0,0.16,0.7,0.0,0.0,1.26,0.0,0.0
Asia,Myanmar,46.7792974983,0.0875,2814.525,76.94216250000005,50265.5732375,0.0125,0.1,0.075,0.6625,0.1875,0.0125,0.025,0.175,0.05,0.05,0.1375,0.625,0.0375,0.05,2.975,0.1125,0.1375
Asia,Nepal,50.4483358507,0.34951456310679613,5876.233009708738,169.68821359223338,24324.806407766955,0.043689320388349516,0.043689320388349516,0.12135922330097088,0.6893203883495146,0.10194174757281553,0.19902912621359223,0.07281553398058252,0.3106796116504854,0.1262135922330097,0.0825242718446602,0.33495145631067963,0.34951456310679613,0.0970873786407767,0.1407766990291262,4.145631067961165,0.23300970873786409,0.32038834951456313
Asia,North Korea,44.35169031571533,0.5,3837.5,183.472875,22091.97625,0.125,0.0,0.0,0.625,0.25,0.0,0.0,0.375,0.125,0.0,0.125,0.125,0.25,0.0,1.5,0.25,0.25
Asia,Pakistan,44.2519235971,0.4180790960451977,15805.084745762711,217.09731638418063,167355.9939491525,0.005649717514124294,0.0,0.03954802259887006,0.768361581920904,0.022598870056497175,0.11864406779661017,0.13559322033898305,0.06779661016949153,0.15254237288135594,0.05649717514124294,0.2824858757062147,0.4632768361581921,0.05084745762711865,0.07909604519774012,2.785310734463277,0.1638418079096045,0.1864406779661017
